Time,hall_calls,hall_up,hall_down,origin_entropy,stops,stop_entropy,departures,load_in,load_out,maint_ratio,up_ratio,down_ratio,sin_day,cos_day,activity,cluster
2025-11-01 14:45:00,1,0,1,-1.0,2,0.9999999999963932,2,84,105,0.0,0.0,1.0,-0.6593458151000688,-0.7518398074789774,2.4,2
2025-11-01 14:50:00,1,1,0,-1.0,3,0.9999999999969659,3,714,693,0.0,1.0,0.0,-0.6755902076156598,-0.7372773368101244,3.1,5
2025-11-01 14:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.6915130557822693,-0.7223639620597556,0.0,0
2025-11-01 15:00:00,3,1,2,0.9999999999969659,5,0.9609640474406225,6,315,336,0.0,0.3333333333333333,0.6666666666666666,-0.7071067811865475,-0.7071067811865477,6.7,1
2025-11-01 15:05:00,1,1,0,-1.0,3,0.9999999999969659,2,336,420,0.0,1.0,0.0,-0.7223639620597552,-0.6915130557822698,2.9,5
2025-11-01 15:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.7372773368101239,-0.6755902076156604,0.0,0
2025-11-01 15:15:00,1,0,1,-1.0,1,-1.0,1,105,0,0.0,0.0,1.0,-0.7518398074789773,-0.6593458151000691,1.7,0
2025-11-01 15:20:00,0,0,0,0.0,1,-1.0,1,0,126,0.0,0.0,0.0,-0.7660444431189779,-0.6427876096865395,0.7,0
2025-11-01 15:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.7798844830928819,-0.625923472184059,0.0,0
2025-11-01 15:30:00,3,1,2,0.9999999999969659,5,0.9609640474406225,5,378,357,0.0,0.3333333333333333,0.6666666666666666,-0.7933533402912349,-0.6087614290087209,6.5,1
2025-11-01 15:35:00,5,3,2,0.9609640474406225,8,0.9795697645433916,8,735,483,0.0,0.6,0.4,-0.8064446042674827,-0.5913096483635822,10.6,5
2025-11-01 15:40:00,1,0,1,-1.0,2,0.9999999999963932,2,147,336,0.0,0.0,1.0,-0.8191520442889916,-0.5735764363510464,2.4,2
2025-11-01 15:45:00,2,1,1,0.9999999999963932,3,0.9999999999969659,3,336,336,0.0,0.5,0.5,-0.8314696123025448,-0.555570233019603,4.1,1
2025-11-01 15:50:00,4,3,1,-1.0,6,0.7896900821398772,7,315,252,0.0,0.75,0.25,-0.8433914458128855,-0.5372996083468242,8.4,5
2025-11-01 15:55:00,3,1,2,0.9999999999969659,8,0.9690222556619073,7,693,714,0.0,0.3333333333333333,0.6666666666666666,-0.8549118706729466,-0.5187732581605214,8.4,1
2025-11-01 16:00:00,3,3,0,0.9999999999969659,6,0.9697238998650203,7,672,546,0.0,1.0,0.0,-0.8660254037844385,-0.5000000000000004,7.4,5
2025-11-01 16:05:00,9,8,1,0.9455305560332705,10,0.975614963147396,11,882,819,0.0,0.8888888888888888,0.1111111111111111,-0.8767267557075077,-0.4809887689193877,16.2,5
2025-11-01 16:10:00,4,1,3,0.8112781244556622,6,0.9697238998650203,6,420,546,0.0,0.25,0.75,-0.8870108331782215,-0.46174861323503436,8.2,1
2025-11-01 16:15:00,1,1,0,-1.0,2,0.9999999999963932,2,126,126,0.0,1.0,0.0,-0.8968727415326883,-0.44228869021900136,2.4,5
2025-11-01 16:20:00,4,4,0,0.9463946303541684,7,0.8322488895971953,6,273,294,0.0,1.0,0.0,-0.9063077870366497,-0.42261826174069994,8.7,5
2025-11-01 16:25:00,3,2,1,0.9182958340509417,8,0.9283832117663643,8,756,714,0.0,0.6666666666666666,0.3333333333333333,-0.9153114791194471,-0.40274668985873735,8.6,5
2025-11-01 16:30:00,1,1,0,-1.0,2,0.9999999999963932,2,294,315,0.0,1.0,0.0,-0.9238795325112868,-0.3826834323650895,2.4,5
2025-11-01 16:35:00,6,5,1,0.7896900821398772,9,0.9683925140377836,10,798,777,0.0,0.8333333333333334,0.16666666666666666,-0.9320078692827984,-0.3624380382837018,12.5,5
2025-11-01 16:40:00,3,0,3,0.9182958340509417,6,0.9697238998650203,6,504,483,0.0,0.0,1.0,-0.9396926207859082,-0.3420201433256694,7.2,1
2025-11-01 16:45:00,5,2,3,0.9609640474406225,6,0.8962406251772421,7,420,441,0.0,0.4,0.6,-0.9469301294951056,-0.3214394653031618,9.4,1
2025-11-01 16:50:00,5,2,3,0.8649735207149339,9,0.9462651872185767,10,735,693,0.0,0.4,0.6,-0.9537169507482267,-0.3007057995042738,11.5,1
2025-11-01 16:55:00,1,0,1,-1.0,4,0.9999999999969343,3,189,126,0.0,0.0,1.0,-0.9600498543859286,-0.27982901403099236,3.6,2
2025-11-01 17:00:00,1,0,1,-1.0,1,-1.0,1,0,0,0.0,0.0,1.0,-0.9659258262890683,-0.25881904510252063,1.7,0
2025-11-01 17:05:00,2,0,2,-1.0,5,0.9602297178577391,5,420,399,0.0,0.0,1.0,-0.9713420698132613,-0.23768589232617343,5.5,2
2025-11-01 17:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.9762960071199334,-0.21643961393810282,0.0,0
2025-11-01 17:15:00,2,1,1,0.9999999999963932,1,-1.0,1,42,42,0.0,0.5,0.5,-0.9807852804032303,-0.19509032201612866,2.7,0
2025-11-01 17:20:00,1,1,0,-1.0,4,0.9999999999969343,4,126,168,0.0,1.0,0.0,-0.984807753012208,-0.17364817766693033,3.8,5
2025-11-01 17:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.9883615104677607,-0.15212338618991714,0.0,0
2025-11-01 17:30:00,1,1,0,-1.0,0,0.0,1,0,0,0.0,1.0,0.0,-0.9914448613738104,-0.13052619222005163,1.2,5
2025-11-01 17:35:00,1,1,0,-1.0,5,0.9609640474406225,4,168,168,0.0,1.0,0.0,-0.9940563382223195,-0.10886687485196507,4.3,5
2025-11-01 17:40:00,2,1,1,0.9999999999963932,5,0.9609640474406225,6,147,189,0.0,0.5,0.5,-0.9961946980917455,-0.08715574274765825,5.7,1
2025-11-01 17:45:00,1,0,1,-1.0,4,0.9463946303541684,3,105,63,0.0,0.0,1.0,-0.9978589232386035,-0.06540312923014362,3.6,2
2025-11-01 17:50:00,2,1,1,0.9999999999963932,3,0.9182958340509417,4,126,63,0.0,0.5,0.5,-0.9990482215818578,-0.04361938736533613,4.3,1
2025-11-01 17:55:00,1,0,1,-1.0,4,0.9463946303541684,3,231,294,0.0,0.0,1.0,-0.9997620270799091,-0.021814885034560836,3.6,2
2025-11-01 18:00:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0,0
2025-11-01 18:05:00,1,0,1,-1.0,3,0.9999999999969659,3,63,84,0.0,0.0,1.0,-0.9997620270799091,0.021814885034561356,3.1,2
2025-11-01 18:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.9990482215818578,0.043619387365335764,0.0,0
2025-11-01 18:15:00,1,0,1,-1.0,3,0.9999999999969659,3,126,63,0.0,0.0,1.0,-0.9978589232386036,0.06540312923014237,3.1,2
2025-11-01 18:20:00,2,1,1,-1.0,6,0.9591479170241866,6,168,189,0.0,0.5,0.5,-0.9961946980917455,0.08715574274765789,6.2,2
2025-11-01 18:25:00,1,0,1,-1.0,3,0.9999999999969659,3,126,126,0.0,0.0,1.0,-0.9940563382223196,0.10886687485196471,3.1,2
2025-11-01 18:30:00,2,0,2,-1.0,4,0.9463946303541684,4,231,210,0.0,0.0,1.0,-0.9914448613738104,0.13052619222005213,4.8,2
2025-11-01 18:35:00,2,1,1,0.9999999999963932,4,0.9463946303541684,4,231,168,0.0,0.5,0.5,-0.9883615104677607,0.15212338618991678,4.8,1
2025-11-01 18:40:00,4,4,0,0.9463946303541684,7,0.921185496585503,7,441,504,0.0,1.0,0.0,-0.9848077530122081,0.17364817766692997,8.9,5
2025-11-01 18:45:00,1,1,0,-1.0,2,0.9999999999963932,2,105,147,0.0,1.0,0.0,-0.9807852804032304,0.1950903220161283,2.4,5
2025-11-01 18:50:00,1,0,1,-1.0,3,0.9999999999969659,3,126,105,0.0,0.0,1.0,-0.9762960071199335,0.21643961393810246,3.1,2
2025-11-01 18:55:00,1,1,0,-1.0,2,0.9999999999963932,2,84,84,0.0,1.0,0.0,-0.9713420698132614,0.23768589232617307,2.4,5
2025-11-01 19:00:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.9659258262890682,0.25881904510252113,0.0,0
2025-11-01 19:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.9600498543859287,0.279829014030992,0.0,0
2025-11-01 19:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.953716950748227,0.3007057995042726,0.0,0
2025-11-01 19:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.9469301294951057,0.3214394653031615,0.0,0
2025-11-01 19:20:00,1,0,1,-1.0,2,0.9999999999963932,2,126,126,0.0,0.0,1.0,-0.9396926207859085,0.34202014332566816,2.4,2
2025-11-01 19:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.9320078692827986,0.36243803828370147,0.0,0
2025-11-01 19:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.9238795325112866,0.38268343236509,0.0,0
2025-11-01 19:35:00,2,2,0,-1.0,1,-1.0,2,42,63,0.0,1.0,0.0,-0.9153114791194472,0.402746689858737,2.9,0
2025-11-01 19:40:00,2,1,1,0.9999999999963932,5,0.9609640474406225,5,294,231,0.0,0.5,0.5,-0.9063077870366498,0.4226182617406996,5.5,1
2025-11-01 19:45:00,1,0,1,-1.0,2,0.9999999999963932,2,210,21,0.0,0.0,1.0,-0.8968727415326884,0.442288690219001,2.4,2
2025-11-01 19:50:00,0,0,0,0.0,0,0.0,0,21,210,0.0,0.0,0.0,-0.887010833178222,0.46174861323503325,0.0,0
2025-11-01 19:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.8767267557075079,0.48098876891938736,0.0,0
2025-11-01 20:00:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0.0,0
2025-11-01 20:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.8549118706729468,0.5187732581605211,0.0,0
2025-11-01 20:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.8433914458128857,0.5372996083468239,0.0,0
2025-11-01 20:15:00,1,0,1,-1.0,1,-1.0,1,84,42,0.0,0.0,1.0,-0.8314696123025455,0.5555702330196018,1.7,0
2025-11-01 20:20:00,1,1,0,-1.0,3,0.9999999999969659,3,105,168,0.0,1.0,0.0,-0.8191520442889918,0.573576436351046,3.1,5
2025-11-01 20:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.8064446042674829,0.591309648363582,0.0,0
2025-11-01 20:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.7933533402912352,0.6087614290087205,0.0,0
2025-11-01 20:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.7798844830928816,0.6259234721840593,0.0,0
2025-11-01 20:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.7660444431189781,0.6427876096865393,0.0,0
2025-11-01 20:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.7518398074789777,0.6593458151000684,0.0,0
2025-11-01 20:50:00,2,2,0,-1.0,1,-1.0,2,126,21,0.0,1.0,0.0,-0.7372773368101242,0.6755902076156601,2.9,0
2025-11-01 20:55:00,1,0,1,-1.0,3,0.9999999999969659,4,168,357,0.0,0.0,1.0,-0.7223639620597561,0.6915130557822688,3.3,2
2025-11-01 21:00:00,0,0,0,0.0,1,-1.0,0,0,0,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,0.5,0
2025-11-01 21:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.6915130557822692,0.7223639620597557,0.0,0
2025-11-01 21:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.6755902076156605,0.7372773368101239,0.0,0
2025-11-01 21:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.6593458151000687,0.7518398074789775,0.0,0
2025-11-01 21:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.6427876096865396,0.7660444431189778,0.0,0
2025-11-01 21:25:00,3,2,1,0.9182958340509417,5,0.9609640474406225,6,399,462,0.0,0.6666666666666666,0.3333333333333333,-0.6259234721840596,0.7798844830928813,6.7,1
2025-11-01 21:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.608761429008721,0.7933533402912349,0.0,0
2025-11-01 21:35:00,1,0,1,-1.0,3,0.9999999999969659,3,189,210,0.0,0.0,1.0,-0.5913096483635824,0.8064446042674827,3.1,2
2025-11-01 21:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.5735764363510465,0.8191520442889916,0.0,0
2025-11-01 21:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.5555702330196022,0.8314696123025452,0.0,0
2025-11-01 21:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.5372996083468242,0.8433914458128855,0.0,0
2025-11-01 21:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.5187732581605222,0.8549118706729462,0.0,0
2025-11-01 22:00:00,1,0,1,-1.0,2,0.9999999999963932,2,231,231,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,2.4,2
2025-11-01 22:05:00,2,2,0,-1.0,0,0.0,0,0,0,0.0,1.0,0.0,-0.48098876891938774,0.8767267557075077,2.0,0
2025-11-01 22:10:00,3,1,2,0.9999999999969659,8,0.9528195311117259,9,546,588,0.0,0.3333333333333333,0.6666666666666666,-0.46174861323503363,0.8870108331782218,8.8,1
2025-11-01 22:15:00,1,0,1,-1.0,1,-1.0,2,189,0,0.0,0.0,1.0,-0.4422886902190014,0.8968727415326883,1.9,0
2025-11-01 22:20:00,0,0,0,0.0,2,0.9999999999963932,1,0,147,0.0,0.0,0.0,-0.4226182617407,0.9063077870366497,1.2,0
2025-11-01 22:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.40274668985873824,0.9153114791194467,0.0,0
2025-11-01 22:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.38268343236508956,0.9238795325112868,0.0,0
2025-11-01 22:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.36243803828370186,0.9320078692827984,0.0,0
2025-11-01 22:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.3420201433256686,0.9396926207859084,0.0,0
2025-11-01 22:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.32143946530316186,0.9469301294951056,0.0,0
2025-11-01 22:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.30070579950427384,0.9537169507482267,0.0,0
2025-11-01 22:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.27982901403099325,0.9600498543859284,0.0,0
2025-11-01 23:00:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.2588190451025207,0.9659258262890683,0.0,0
2025-11-01 23:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.2376858923261735,0.9713420698132613,0.0,0
2025-11-01 23:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.21643961393810288,0.9762960071199334,0.0,0
2025-11-01 23:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.19509032201612872,0.9807852804032303,0.0,0
2025-11-01 23:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.17364817766693127,0.9848077530122079,0.0,0
2025-11-01 23:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.15212338618991633,0.9883615104677608,0.0,0
2025-11-01 23:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.13052619222005168,0.9914448613738104,0.0,0
2025-11-01 23:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.10886687485196514,0.9940563382223195,0.0,0
2025-11-01 23:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.08715574274765832,0.9961946980917455,0.0,0
2025-11-01 23:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.06540312923014367,0.9978589232386035,0.0,0
2025-11-01 23:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.043619387365335306,0.9990482215818578,0.0,0
2025-11-01 23:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-0.0218148850345609,0.9997620270799091,0.0,0
2025-11-02 00:00:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
2025-11-02 00:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.02181488503456112,0.9997620270799091,0.0,0
2025-11-02 00:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.043619387365336,0.9990482215818578,0.0,0
2025-11-02 00:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.06540312923014306,0.9978589232386035,0.0,0
2025-11-02 00:20:00,1,0,1,-1.0,3,0.9999999999969659,3,105,126,0.0,0.0,1.0,0.08715574274765817,0.9961946980917455,3.1,2
2025-11-02 00:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.10886687485196457,0.9940563382223196,0.0,0
2025-11-02 00:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.13052619222005157,0.9914448613738104,0.0,0
2025-11-02 00:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.1521233861899167,0.9883615104677607,0.0,0
2025-11-02 00:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.17364817766693033,0.984807753012208,0.0,0
2025-11-02 00:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.19509032201612825,0.9807852804032304,0.0,0
2025-11-02 00:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.21643961393810288,0.9762960071199334,0.0,0
2025-11-02 00:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.2376858923261731,0.9713420698132614,0.0,0
2025-11-02 01:00:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,0.0,0
2025-11-02 01:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.2798290140309921,0.9600498543859287,0.0,0
2025-11-02 01:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.3007057995042731,0.9537169507482269,0.0,0
2025-11-02 01:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.3214394653031616,0.9469301294951057,0.0,0
2025-11-02 01:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.3420201433256687,0.9396926207859084,0.0,0
2025-11-02 01:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.36243803828370164,0.9320078692827986,0.0,0
2025-11-02 01:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867,0.0,0
2025-11-02 01:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.40274668985873724,0.9153114791194471,0.0,0
2025-11-02 01:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.42261826174069944,0.9063077870366499,0.0,0
2025-11-02 01:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.4422886902190013,0.8968727415326883,0.0,0
2025-11-02 01:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.4617486132350339,0.8870108331782217,0.0,0
2025-11-02 01:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.48098876891938763,0.8767267557075077,0.0,0
2025-11-02 02:00:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0.0,0
2025-11-02 02:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.5187732581605213,0.8549118706729466,0.0,0
2025-11-02 02:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.5372996083468238,0.8433914458128857,0.0,0
2025-11-02 02:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.5555702330196022,0.8314696123025452,0.0,0
2025-11-02 02:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.573576436351046,0.8191520442889918,0.0,0
2025-11-02 02:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.5913096483635824,0.8064446042674827,0.0,0
2025-11-02 02:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6087614290087207,0.7933533402912352,0.0,0
2025-11-02 02:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6259234721840591,0.7798844830928818,0.0,0
2025-11-02 02:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6427876096865393,0.766044443118978,0.0,0
2025-11-02 02:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6593458151000688,0.7518398074789774,0.0,0
2025-11-02 02:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6755902076156602,0.7372773368101241,0.0,0
2025-11-02 02:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6915130557822693,0.7223639620597556,0.0,0
2025-11-02 03:00:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0
2025-11-02 03:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7223639620597555,0.6915130557822694,0.0,0
2025-11-02 03:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7372773368101241,0.6755902076156602,0.0,0
2025-11-02 03:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7518398074789773,0.659345815100069,0.0,0
2025-11-02 03:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.766044443118978,0.6427876096865394,0.0,0
2025-11-02 03:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7798844830928817,0.6259234721840591,0.0,0
2025-11-02 03:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7933533402912352,0.6087614290087207,0.0,0
2025-11-02 03:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8064446042674825,0.5913096483635825,0.0,0
2025-11-02 03:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8191520442889918,0.573576436351046,0.0,0
2025-11-02 03:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8314696123025452,0.5555702330196023,0.0,0
2025-11-02 03:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8433914458128856,0.5372996083468239,0.0,0
2025-11-02 03:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8549118706729466,0.5187732581605216,0.0,0
2025-11-02 04:00:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.0,0
2025-11-02 04:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8767267557075077,0.48098876891938774,0.0,0
2025-11-02 04:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8870108331782216,0.4617486132350341,0.0,0
2025-11-02 04:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8968727415326884,0.44228869021900125,0.0,0
2025-11-02 04:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9063077870366499,0.42261826174069944,0.0,0
2025-11-02 04:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9153114791194471,0.40274668985873724,0.0,0
2025-11-02 04:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,0.0,0
2025-11-02 04:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9320078692827984,0.3624380382837017,0.0,0
2025-11-02 04:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9396926207859083,0.3420201433256688,0.0,0
2025-11-02 04:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9469301294951057,0.3214394653031615,0.0,0
2025-11-02 04:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9537169507482268,0.3007057995042733,0.0,0
2025-11-02 04:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9600498543859287,0.27982901403099203,0.0,0
2025-11-02 05:00:00,6,6,0,-1.0,7,0.9141008920155572,9,294,315,0.0,1.0,0.0,0.9659258262890683,0.25881904510252074,11.3,5
2025-11-02 05:05:00,6,6,0,-1.0,25,0.8949256589577919,24,378,819,0.0,1.0,0.0,0.9713420698132614,0.2376858923261731,23.3,5
2025-11-02 05:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9762960071199334,0.2164396139381029,0.0,0
2025-11-02 05:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9807852804032304,0.19509032201612833,0.0,0
2025-11-02 05:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.984807753012208,0.17364817766693041,0.0,0
2025-11-02 05:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9883615104677607,0.1521233861899168,0.0,0
2025-11-02 05:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,0.0,0
2025-11-02 05:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9940563382223196,0.10886687485196474,0.0,0
2025-11-02 05:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9961946980917455,0.08715574274765814,0.0,0
2025-11-02 05:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9978589232386035,0.06540312923014305,0.0,0
2025-11-02 05:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9990482215818578,0.04361938736533623,0.0,0
2025-11-02 05:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9997620270799091,0.02181488503456116,0.0,0
2025-11-02 06:00:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,0
2025-11-02 06:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9997620270799091,-0.021814885034561256,0.0,0
2025-11-02 06:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0
2025-11-02 06:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9978589232386035,-0.06540312923014292,0.0,0
